Group	Words
877	prouinciarum provinciarum
878	inpensione inpensionem
879	rationabili rationabilis
880	consecrata consecratam
881	alisednesse alesednesse alysednesse alisendnesse alisidnesse
882	subscripcionibus subscriptionibus
883	sanctarumque sanctorumque
884	diriuativis dirivativis
885	perturbacione perturbatione
886	seruientibus servientibus
887	preficiens praeficiens
888	expeditionemque expedicionemque
889	dispositor dispositore
890	brihtwaldus brihtwoldus
891	allubescente alubescente
892	vereticorum hereticorum
893	cavillacione cavillatione
894	wincelcumb wincelcumbe
895	earmundeslea earmundesleah
896	pertinentes pertinente pertinentem
897	propheticum propheticam
898	longitudinem longitudine
899	sempiterno sempiternos
900	archebisceop archebiscop arcebisceop
901	hrofecenstre hrofeceastre
902	weogerecæstre weogrecæstre
903	flemeneformth flemeneformthe
904	conjugisque coniugisque
905	brokeneberga brokeneberge
906	ealrescagen ealrescagan
907	ercebiscop aercebiscop
908	forgifenesse forgiuenesse forgifnesse
909	chirographorum chyrographorum cirographorum
910	prerogativum prerogatiuum prerogativam
911	adversarius adversarios
912	astipulationes astipulatione
913	natincgdune natingdune
914	predicatione predicacione
915	jocunditatem jocunditate iocunditatem
916	anatematis anathematis
917	nioþeweardne nioþewearde
918	quamplurima quamplurimi
919	vestimentis uestimentis
920	christianam christianae christianum christiana
921	oxenfordescire oxonfordescire
922	apprehensione aprehensione
923	hamtunscire hamtunescire
924	inpedimento impedimento
925	diffinicionem diffinicionum diffinitionem difinicionem
926	prememoratum prememoratam prememoratus
927	promulgatum promulgatur
928	perdicionis perditionis
929	dedicationes dedicationis
930	presumptionis presumpcionis
931	poenitudine penitudine plenitudine
932	bryhtwoldus brihtwoldus
933	disceptatio disceptacio
934	moderatori moderatoris
935	karecteribus karacteribus carecteribus
936	corruptibile corruptibili
937	centuriatuum centuriatum
938	uilescerent vilescerent
939	atelstanus athelstanus
940	triumphalia triumphalis triumphali
941	biscopricea biscoprice
942	jucunditatis jocunditatis
943	wermingtun wermingtune
944	distributionem distributione
945	æthelstanus æthelstanum ethelstanus athelstanus æthestanus
946	ercebiscopes erchebiscopes arcebiscopes
947	honorabili honorabilia
948	farresheafde fearresheafde færresheafde
949	commodatione commotatione
950	dapsilitatis dampsilitatis dapsilitati dapsilitates
951	perhibetur perhibentur
952	constituisse constituissem
953	nanciscendam nanciscenda nasciscendam
954	contumatia contumatiam
955	dyddanhame dyddanhamme
956	wiricestriae wirecestriae
957	weastweardan westweardan
958	rotacionibus rotationibus
959	fidelitatem fidelitate
960	huntendonie huntendone
961	anathematizatus anathematizatum anatematizatus
962	dissolutionem dissolucionem
963	circumjacencium circumjacentium
964	suggestioni suggestione
965	permissionem permissione
966	congregacio congregatio
967	consuerunt consulerunt
968	retribucionem retributionem
969	torquebantur torqueantur
970	wintaceastre wintanceastre winteceastre
971	middewearne middewearde middeweardne
972	presumptionem presumpcionem presumptione
973	adnullentur adnulletur
974	alysednysse alysednisse alysednesse alesednysse
975	arcebisceopes arcebisceope arcebiscopes
976	infestatione infestationes
977	haereditatis hereditatis
978	astimationem estimationem
979	inuisibiles invisibiles
980	præsumpserit presumpserit
981	frodingtune frodincgtune
982	seruientium seruiencium servientium seuientium
983	expeditionisque expedicionisque
984	prediximus praediximus
985	adjacentibus adiacentibus
986	gloriosissimo gloriosissimi
987	intelligatur intelligantur
988	confirmationi confirmatione confirmationis
989	similitudini similitudine
990	dorobernensis dorobornensis dorouernensis dorbernensis dorovernensis doroberniensis dorobernensisu dorobernensi
991	superstites superstite
992	benevolenciam benevolentiam beneuolenciam
993	integritatem integritate
994	eorthebyryg eorthebyrg
995	pantocratonis pantocratoris
996	inuenirentur inuenientur
997	reedificacione reedificatione
998	confirmante confirmant confirmande confirmantes
999	praedixeram predixeram
1000	requiescunt requiescant
1001	dorcancensis dorcacensis
1002	foresteall forestealle
1003	utensilibus vtensilibus
1004	admonitionem admonitione
1005	cauillatione cavillatione
1006	lytlanbroce lytlanbroc
1007	conueniente conuenienti
1008	praedecessorum predecessorum praedecessorem
1009	aecclesiastes ecclesiastes
1010	hereditarius hereditarium hereditariis hereditarias
1011	incarnarcionis incarnacionis
1012	landgemæra landgemæran
1013	suaviterque suauiterque
1014	centuplicate centuplicato
1015	exstiterunt extiterunt
1016	constructionem construccionem constructione
1017	praecedentium precedentium
1018	euuangelium euuangelicum
1019	wolcnesstede wolcnestede
1020	successionis successiones
1021	subiciatur subiciantur subiiciatur
1022	obliuiscendo obliviscendo
1023	brancestre brancestrei
1024	totillantis titillantis
1025	conuentione contentione conuentionem
1026	schireburnensis schiraburnensis scireburnensis
1027	traditionem traditione tradicionem traditiones
1028	multitudini multitudine
1029	dominancium dominantium
1030	mercimoniis mercimonii
1031	waldringfeld waldingfeld walddingfeld
1032	indagatione indagacione
1033	inpunitatem impunitatem inmunitatem
1034	hrofeceastere hrofeceastre
1035	ammonicionem amonicionem
1036	subestimatam subæstimatam
1037	commendaui commmendaui
1038	appellatiua appellatiuo appellativa
1039	traditionis traditiones
1040	fritheuuoldus fritheuualdus
1041	frodmortell frodmortele
1042	rapacitatis rapacitates
1043	medeshamsteed medeshamsted
1044	glastingense glastingensi
1045	dcccclxxxv dcccclxxxvi
1046	subtronizatus subthonizatus subthronizatus
1047	inscriptione inscriptionem
1048	negligentiis negligentius
1049	christianitate cristianitate christianitatem
1050	dissolutionis dissolutonis dissolucionis
1051	cincgestune kincgestune cingestune
1052	roppanforda coppanforda
1053	uicissitudine uicissitudines vicissitudine uicissitudinem
1054	circumueniendo circumveniendo
1055	langanfelda langafelda
1056	sciregemote scirgemote
1057	mearranbeorge mearranbeorg
1058	sequestratum sequestratus
1059	discessione discessionem
1060	fidelissime fidelissima fidelissimo
1061	erumpnosoque erumpnosaque
1062	præsentibus presentibus
1063	fryðgistes fryðegistes
1064	sabellianasque sabbellianasque
1065	gubernamina gubernamine
1066	corroborante corroborantes
1067	sufficienter sufficientem sufficientur
1068	disponendum disponendam
1069	restauratis restauratio
1070	satisfecerint satisfecerit
1071	iubilationis jubilationis
1072	plenissima plenissimam
1073	cantuariorium cantuariorum
1074	celeberrimo celeberrima
1075	demonstrare demonstrari
1076	uenerabili uenerabilis
1077	horendeque horrendeque
1078	superficie superficiae
1079	licetfeldnensis licetfeldensis
1080	hereditalium hereditarium
1081	scirburnensis scirbernensis scyrburnensis scireburnensis
1082	conservetur conseruetur
1083	representet representat
1084	prevaricationis prævaricationis preuaricationis
1085	transgressorem transgressorum transgressores
1086	miskenninge miskænninge miskeninge
1087	dorcascistrensis dorcacistrensis
1088	cujuscunque cujuscumque cuiuscunque
1089	luculentissime luculentissimo
1090	pretitulatum pretitulatam praetitulatum
1091	foreweardne foreweardre forewearde
1092	immutabilia inmutabilia
1093	hærigeardeshamme herigeardeshamme
1094	renouationem renouatione renovationem
1095	restaurando restauranda
1096	inviolabilis inuiolabilis
1097	wintoniensis wiltoniensis wintaniensis wyntoniensis wintoniensi wuintoniensis
1098	ealdermannes æaldermannes ealdormannes
1099	huiuscemodi huiusscemodi
1100	patriarchis patriarchas
1101	descriptionem descriptione
1102	perseverant perseverans
1103	maldubesburg maildubesburg maldumesburg
1104	mardingforð mardingforða marþingforð
1105	predecessores predecessoris praedecessores prædecessores
1106	sacratissimo sacratissime
1107	comutatione commutatione
1108	mæsspreost mæssepreost
1109	archipræsul archipresul
1110	doddintune doddingtune
1111	retributionis retribucionis
1112	decurribilis decursibilis
1113	karaxantur karraxantur
1114	usurpatiue usurpartiue
1115	recordationem recordatione
1116	ecclesiasticæ ecclesiastica ecclesiastice ecclesiastico ecclesiastici
1117	riuulorumque rivulorumque
1118	congregati congregatio congregatis
1119	dcccclxxii dcccclxxiii dcccclxxvii dcccclxxxii
1120	territorium territoriam
1121	sanctiendum sanciendum
1122	circumgirata circumgerata circumgyrata
1123	poposcerat poposcerant
1124	infangeneðof infangeneðeof infangeneðef
1125	predicantibus prædicantibus
1126	dccclxviii dcccclxviii
1127	eathelstanus ethelstanus athelstanus
1128	tergiversacione tergiversatione
1129	stapelfordam stapelforda
1130	ammonicionis ammonitionis
1131	kalewanstocce kalewanstoce
1132	gefæstnunge gefestnunge
1133	abbotriche abboteriche
1134	metropolitana metropolitanam metropolitani metropolitanæ metropolitanae metropolitane metropolitano
1135	deoppendala deoppendale
1136	penitentie poenitentie
1137	appendiciis appendicias appenditiis
1138	incitauerant incitauerunt
1139	praedecessoris predecessoris praedecessores
1140	netelintone netelingtone
1141	suþeweardan suðeweardan
1142	blecceanham bleccenham
1143	prædecessoris predecessoris prædecessores
1144	emendaverit emendauerit emendaverint
1145	hundesgeat hundesgeate
1146	unanimiter unianimiter
1147	brihtnothum brihtnothus
1148	praecipiens precipiens
1149	perpetrando perpetrendo
1150	reverentia reverentiam
1151	temeritate temeritatem
1152	corroboravi coroboravi corroboraui
1153	anlafestune anlafestun
1154	subjectorum subiectorum
1155	emendationibus emendacionibus
1156	consistentem consistente
1157	contentioso contentiose
1158	archebisscop archebiscop archebissop
1159	paradisiacae paradisicae paradisiace
1160	indissolubilia indissolubili
1161	propinquarum propinquorum
1162	accomodauit accomodaui
1163	adpropinquabit appropinquabit
1164	predestinatum predestinatus
1165	suppeditantes subpeditantes
1166	patrocinium latrocinium
1167	westminster westmynster
1168	æthelwoldus athelwoldus ethelwoldus
1169	bobbenaettoce pobbenaettoce
1170	partiunculam parciunculam portiunculam
1171	neglegenter negligenter
1172	sacerdotali sacerdotale
1173	conduxerint conduxerit
1174	middeweardre middewearde middeweardne
1175	adipiscantur adipiscuntur
1176	schyrerefen schyrereuen
1177	vicissitudo uicissitudo
1178	westseaxna westseaxena
1179	hertfordscire heortfordscire herefordscire
1180	cantwarabirig cantwarabyrig
1181	propinquius propinquis propinquus
1182	conservatores conseruatores
1183	adinuentionis adinuentioni
1184	contemplacionis contemplationis
1185	wynterburne winterburne
1186	croptunesgemæra croptunesgemæro
1187	debachando debacchando
1188	apellacione appellacione
1189	praecepimus praecipimus
1190	usurpatione usurpationem usurpacione
1191	anathematizati anatematizati
1192	conglutinata conglutinati
1193	nytþærflicre nytþerflicre
1194	subscripis subscriptis
1195	perturbationem perturbatione
1196	tidwoldingtune tidwoldingtone
1197	gefæstnodon gefæstnedon
1198	ordinauerunt ordinauerint
1199	distribucione distributione
1200	praecipioque precipioque
1201	alititudine altitudine
1202	libentissimo libentissime
1203	ceterisque caeterisque
1204	miserationis miseracionis
1205	cristescirican cristescircan cristescyrican
1206	determinatur determinantur
1207	appelativa appellativa
1208	biseoprice bisceoprice
1209	abbendonensis abbendonensi abbendunensis abendonensis
1210	imperatoris imperatores
1211	congregacionem congregacione
1212	terminationem terminatione
1213	cumerantreowe cumerantreuwe
1214	ætheluuard ætheluueard
1215	archapresul archipresul
1216	eclesiastes ecclesiastes
1217	supranominatae supranominate supranominata
1218	adquirantur adquiratur
1219	lamentatione lamentacione
1220	dccccxxxix dccccxxxxix
1221	concendere conscendere
1222	abhominando abominando
1223	similitudinem similitudine
1224	benignitate benignitati
1225	apostolice apostolicae
1226	incommutabile incommutabilem
1227	landgemare landgemaere
1228	dydylingtune dydelingtune dydylingetune
1229	wygornensis wigornensis
1230	inenarrabilis inenarrabili
1231	uniuersarum uniuersorum
1232	alesennesse alesednesse
1233	concessionem concessione
1234	colingburne colingborne
1235	bæorhtnoðes bæorhtnoðe
1236	ammittuntur admittuntur amittuntur
1237	praeualeat praeualeant
1238	aegrotationum egrotationum
1239	londiniensis londoniensis
1240	omnipotentia omnipotentis omnipotenti
1241	impressione inpressione
1242	staffordscire stæffordscire
1243	membranula membranulam
1244	incarncionis incarnacionis
1245	humilitate humilitatem
1246	scearpannesse scearpannæsse
1247	gestrangige gestrangie
1248	osterlandes osterlande
1249	vniuscuiusque uniuscuiusque
1250	eansyðelege ansyðelege
1251	ecclesiasticum ecclesiasticam aecclesiasticum
1252	adstantibus astantibus
1253	confirmatis confirmatio confirmatus confirmetis
1254	prænominato prenominato prænominate
1255	quibuscumque quibuscunque
1256	robustissima robustissime
1257	fragilitatis fragilitati fragelitatis
1258	cautionibus captionibus
1259	disceptacione disceptatione
1260	antiquorem antiquiorem
1261	magnificate magnificat
1262	obtemperent obtemperant
1263	conficiendi conficiendo
1264	hrycgeweges hrycgweges
1265	propiciante propitiante
1266	presumptosus presumptuosus
1267	cæorlesweorþe cæorlesweorþæ
1268	beorwoldes beornwoldes
1269	langaforda langanforda
1270	leachamstede lechamstede
1271	byrnewilla byrnewillan
1272	hlandgemære landgemære
1273	corroborauerunt corroboraverunt
1274	dimensionem dimensione
1275	beneficentie beneficientie
1276	interdicamus interdicimus
1277	constrinxit constringit
1278	portgerefa portegerefa
1279	eastewyrdne eastewerdne
1280	felicitate foelicitate felicitatem
1281	cwennhofton cwennhofoton
1282	forestealles forstealles forestealle
1283	vniuersalis uniuersalis
1284	fearnleges fearnleages
1285	orpedingtune orpedingtun
1286	supranominato supranominati supranominatos supranominate supranominata
1287	prenominatum prenominatus prenominatam
1288	giddincgforda giddingforda
1289	circumgiratur circumgyratur
1290	expedicionis expeditionis expediciones
1291	cogitationum cogitacionum
1292	herigetesham hergetesham
1293	principatum principatur principatus
1294	paradisiaco paradisiacæ paradisiace
1295	brittanice brittannice
1296	dorneacester dornacester
1297	monasterii monasteriis
1298	uniuersali uniuersalis
1299	euangelica euangelicam euuangelica
1300	geofanstige geofanstiga
1301	licitfeldensis licetfeldensis
1302	consuluerunt consulerunt consueuerunt
1303	byrhtferðes byrhtferþes
1304	feornbeorh feornebeorh
1305	euuangelista euangelista
1306	posteritati posteritatis
1307	infangæneþeof infangeneþeof
1308	einglalandes englalandes
1309	monawyrðiges monawyrðige
1310	cochæmstede cochamstede
1311	tergiuersatione tergiversatione
1312	foregencgan foregengan
1313	conditionis condicionis
1314	necessariis necessarias necessarios
1315	adnichillare adnichilare
1316	achiepiscopo archiepiscopo
1317	resistebat resistebant
1318	staðelfaste staðelfast
1319	manifestat manifestata manifestant
1320	glorificat glorificate
1321	unumquemque unusquemque
1322	sciregerefan scirgerefan scyregerefan
1323	sanctissimam sanctissima
1324	hlincgelade lincgelade
1325	pantacratoris pantocratoris
1326	dorobornnensis dorobornensis
1327	serenissimi serenissimo
1328	indignatione indignationem
1329	titanniaque titaniaque
1330	confirmacionis confirmationis
1331	brittonumque brettonumque
1332	tentaverit tentaverint
1333	holingaburnan holinganburnan holungaburnan
1334	winterburge winterburne
1335	singraphiam singrapham
1336	elemosinam eleemosinam
1337	apostolici apostolicis
1338	monachisque monachosque
1339	suppellectilibus supellectilibus
1340	transgressus transgressum
1341	centuriatu centuriatum centuriatus
1342	machinationibus machinacionibus
1343	presumtuosus presumptuosus
1344	subscriptione subscriptionem
1345	construxione construcione
1346	inmunitate inmunitatem
1347	æþelferðes ætþelferðes
1348	redintegrare redintegrari
1349	helmerdigtun helmerdingtun
1350	terrestrium terestrium
1351	didelingtune dydelingtune dudelingtune
1352	christianos christiano christianis
1353	emundationem emendationem
1354	possideant possidebant
1355	construxerant construxerat
1356	athelstanum æthelstanum athelstanus ethelstanum
1357	morthslehte morthslechte
1358	scyreburnensis scyrburnensis scireburnensis
1359	seruantibus servantibus
1360	venerabiles venerabilis
1361	forespecen forespecena
1362	consecraui consecrauit
1363	cyrographum cirographum
1364	agemundesnes agemundernes
1365	committere committerem
1366	possidentur possideatur
1367	nobilitatis nobilitati
1368	inuisibilia invisibilia
1369	possidentes possidentis
1370	maldubiensis maldubiensi
1371	constituant constituunt constituat
1372	confirmationem confirmatione confirmacionem
1373	constipulatur constipulatu constipulator
1374	aercabiscop aercebiscop
1375	grithbruche grithbreche
1376	uenationibus venationibus
1377	seruauerit seruauerint
1378	calliditate calliditati
1379	præsentisque presentisque
1380	restauratione restaurationem restauracione
1381	litteratoriis literatoriis litteratoris
1382	heafodbotles heauodbotles
1383	preualeant praeualeant
1384	swealewanclife swealewanclif swalewanclife
1385	ambresburig ambresbirig
1386	ethelgeard aethelgeard
1387	pretitulate pretitulata
1388	kalwendoune calwendoune
1389	inueniuntur inuenientur inueniantur
1390	tesaurizate thesaurizate
1391	aduocationem aduocatione
1392	middewerde middewearde
1393	diligentia diligentiam
1394	dorvernensis dorbernensis dorovernensis doruernensis
1395	herefordensi herefordensis
1396	episcoporum æpiscoporum
1397	susceptionem suscepcionem
1398	condicione condicionem
1399	emendacionem emendationem emendacione
1400	cintanstigole cintastigole
1401	edificamine aedificamine
1402	derelinquat derelinquam derelinquet derelinquant
1403	dissipatur dissipantur
1404	computentur computetur
1405	lycetfeldensis licetfeldensis
1406	constuctione constructione
1407	unbecwedene unbecweden
1408	quamplurimis quamplurimi
1409	perfruantur perfruatur
1410	inexhustis inexhaustis
1411	peadanwurðe peadanwyrðe
1412	multitudinem multitudine
1413	scylenford scylenforde
1414	emendauerint emendauerit emendaverint emandauerint
1415	iniquitate iniquitatem iniquitates
1416	posteritates posteritatis
1417	contentionem contentione conuentionem
1418	brenteforlong brentesforlong
1419	priuilegii priuilegiis
1420	contructione constructione
1421	fastidiosam fastidiosum
1422	consentientes consentiente consentientis
1423	suppellectili supellectili
1424	schyrreuen schyrereuen
1425	consentientibus consencientibus consentientibust
1426	circumiacentium circumjacentium
1427	dilectissimo dilectissima dilectissimi dilectissimæ
1428	flemenesfirmth flimenesfirmth
1429	westewerde westewearde westewerdne
1430	æquanimiter equanimiter
1431	predictarum predictorum
1432	monstrabimus monstrauimus
1433	solempniter sollempniter
1434	clamationis clamacionis
1435	scaftesberi sceaftesberi
1436	confirmamus confirmatus
1437	confirmandum confirmandam
1438	geswytelung geswitelung
1439	praecipiente precipiente
1440	prædecessorum predecessorum
1441	consciencia conscientia
1442	superueniat superveniat
1443	predecessor praedecessor
1444	euuangelico euuangelice euuangelica
1445	perscrutaui perscrutari
1446	collingtune cillingtune cyllingtune
1447	biscopriche bissopriche biscoprice
1448	accommodaui accomodaui
1449	subtilissima subtillissima
1450	testimonis testimoniis
1451	immunitate immunitatem
1452	uicecomitem uicecomitum
1453	recuperati recuperatis
1454	dilectione dilectionem
1455	anathemati anathematis
1456	ealdormonnes ealdormannes
1457	tributarias tributarios
1458	generacione generatione ueneracione
1459	triumphanti triumphante
1460	velocissimo uelocissimo
1461	consecratus consecratum
1462	benivolentiam benevolentiam beniuolentiam
1463	ewangelium ewangelicum
1464	bydanwyrth bydanwyrthe
1465	christianitatis cristianitatis
1466	burhwarafelda burhwarefelda
1467	succedente succedentes
1468	confirmando confirmande confirmanda
1469	excellencie excellentie
1470	norþewarde norþewearde
1471	suðewardne suðeweardne
1472	perduraret perdurarent
1473	ænglelande ænglelandes
1474	protoplastum protoplastus prothoplastum
1475	cyselhyrstesgemæra cyselhyrstesgemæro
1476	doroverensis dorovernensis
1477	anatematizatum anathematizatum anatematizatus
1478	correxerint correxerit
1479	contradictionis contradictioni
1480	chirographa chirographo chirographi
1481	lepidissimam lepidissimum
1482	evanescentium euanescentium
1483	niþewearde nioþewearde
1484	dedicacionis dedicationis
1485	nihilominus nichilominus
1486	pontentissimo potentissimo
1487	doruuernensis dorouernensis doruernensis
1488	supranominatis supranominati supranominatos
1489	sendfulnesse sindfulnesse
1490	protoplasti prothoplasti protoplasto
1491	consignavi consignavit
1492	admonitionibus ammonitionibus
1493	fidelissimis fidelissimus
1494	stithenache stithenace
1495	confeccione confectione
1496	conpetentem competentem
1497	buterwelle buterwyelle
1498	universitatis uniuersitatis
1499	dccccxxxii dccccxxxvii dccccxxxiii dcccclxxxii
1500	devotissimo deuotissimo devotissime
1501	præcipioque precipioque
1502	maeldumesburg maldumesburg
1503	wuestewearden westewearden
1504	locupletatus locupletatum
1505	possibilitatem possibilitate
1506	cristesmæle cristelmæle
1507	transitoriis transitorias transitorii
1508	predicacionis predicationis
1509	cincgesfirhðe cincgesfyrhðe
1510	præsumptuosus presumptuosus
1511	witaniensis wintaniensis
1512	fearnbeorhgingamearce fearnbeorgingamearc
1513	welmesforde welmesford
1514	uniuscuisque uniuscuiusque
1515	vniuersorum uniuersorum
1516	cantuwarabyrig cantwarabyrig
1517	succidentibus succedentibus
1518	monowyrðige monawyrðige
1519	iniustitia iniustitiae
1520	excommunicavi excommunicari
1521	ætheldrythæ ætheldrethæ
1522	verumptamen uerumptamen
1523	incorruptibilem incorruptibile incurruptibilem
1524	interposito interposita
1525	glestoniensis glastoniensis
1526	uuintoniensi uuintoniensis
1527	monasteriorum monasteriolum
1528	adnichilationem adnihilationem
1529	benedicantur benedicatur
1530	praenotetur prenotetur
1531	widancumbes widancumbas
1532	estewearde eastewearde westewearde
1533	episcopali episcopalis
1534	dcccclxxxxviii dcccclxxxviii
1535	pontificalis pontificali
1536	mutuationi mutuationis
1537	perstrinxi perstrinxit
1538	tuiccanham tuuiccanham
1539	expeditioni expeditionis expeditione
1540	vicissitudinem vicissitudine vicissitudines uicissitudinem
1541	iocunditatis jocunditatis
1542	englalande englalandes
1543	duclingtun duclingtune
1544	expeditionum expeditionem
1545	desiderabili desiderabilia
1546	ecclesiasticis aecclesiasticis ecclesiastici
1547	freondlice freondliche
1548	glastingburi glastingaburi
1549	delegationem delegacionem
1550	arcebiceop arcebisceop
1551	silvorumque silvarumque siluorumque
1552	uenerabilium venerabilium
1553	protoplaustus protoplastus
1554	disceptationem disceptatione
1555	intentionis intentiones inuentionis
1556	norþewerde norþewearde
1557	dispensanti dispensante
1558	tillingham tillingaham
1559	aeternaliter eternaliter
1560	innocentium innocentiam innocentum
1561	diffiniuntur difiniuntur
1562	inextricabilem inextricabile
1563	primecherius primicherius
1564	gleppanfelda glæppanfelda
1565	possessionis possessiones
1566	stapelford stapelforda
1567	diffinitionis diffinitioni
1568	remesleage hremesleage
1569	optimatibus obtimatibus
1570	descriptioni descriptionis descriptione
1571	diriuatisue diriuatisque
1572	denceswurðe denceswurþe
1573	haereditatem hereditatem haereditate
1574	sacrosanctis sacrosancti
1575	defenanscire defenascire
1576	weastweardne westweardne eastweardne
1577	selesiensi selesiensis
1578	necligenter negligenter
1579	congregatos congregatis
1580	cristelmæl cristelmæle
1581	hwaethamstede hwathamstede
1582	pateringatunes pateringatune
1583	concupiscamus concupiscimus
1584	evangelista euangelista
1585	vastatione vastationem
1586	quadragesimae quadragesima
1587	emandaverint emendaverint emandauerint
1588	imperpetua imperpetuam
1589	recuperatas recuperatis
1590	instrictione instructione
1591	evangelium evangelicum
1592	foelicitatis felicitatis
1593	estlangedich westlangedich
1594	medeshamstede medeshamsted
1595	penitientia penitentia
1596	simulatione stimulatione
1597	pyrianford pyrianforda
1598	latitudinem latitudine
1599	redemptoris redemptori
1600	impensionem inpensionem
1601	necessarium necessariam
1602	contemporanei contemporaneo
1603	adipiscendo adipiscenda
1604	authoritate autoritate
1605	hereditate hereditatem haereditate
1606	provulgatur promulgatur
1607	suðweardan suðeweardan
1608	examinacione examinatione
1609	infangeneþef infangeneþeof infangeneðef
1610	cuiuscumque cujuscumque cuiuscunque
1611	athelgarus aethelgarus
1612	instructionem instructione
1613	recuperatione recuperationem recuperacione
1614	dapsilitatem dapsilitate dapsilitates dampsilitatem
1615	substantiarum substanciarum
1616	quantitate quantitatem
1617	damnationem damnatione
1618	hisseburna hisseburnan
1619	archipresule archipresul archipresuli
1620	temptaverint temptaverit
1621	redempcionem redemptionem redempcione
1622	uoluentibus uolentibus
1623	providencia providentia
1624	repraesentent repraesentant
1625	remissione remissionem
1626	dccccxlvii dccccxlviii
1627	quadragessimo quadragesimo
1628	dcccclxxxvii dccccxxxvii dcccclxxxviii dcccclxxxvi dcccclxxvii dcccclxxxiii dcccclxxxxii dcccclxxxii
1629	suprataxate suprataxata
1630	festivitate festiuitate
1631	circumcingi circumcingo
1632	collateranea collaterana conlateranea
1633	composicionis compositionis
1634	presumptive presumptivo
1635	confextione confectione
1636	swalewanclifes swalewanclife
1637	æternaliter eternaliter
1638	concesserunt concesserant
1639	prædicatori predicatori
1640	dcccclxvii dcccclxxvii dcccclxviii
1641	prescriptam prescriptum prescripta
1642	ealdormann ealdormanna ealdormanni
1643	porciunculam parciunculam portiunculam
1644	affirmauimus affirmavimus
1645	advocatione aduocatione
1646	precordiali precordialis praecordiali
1647	cristemalford cristemalforde
1648	successore successorem successores
1649	natiuitatem natiuitate
1650	neglegentias neglegentius
1651	coortatione cohortatione
1652	cearewyllan cearwyllan
1653	middeweard middewearde
1654	quiescentes quiescentis
1655	pertinentiis pertinenciis
1656	suðweardne suðeweardne
1657	lisidnesse alisidnesse
1658	abbendunensi abbandunensi abbendonensi abbendunensis
1659	preuaricacionem preuaricationem prevaricacionem
1660	promulgante promulgant
1661	munificatione munificacione
1662	licedfeldensis licetfeldensis
1663	athelþoldus athelwoldus
1664	conscenderet conscendere
1665	praesumptione presumptione
1666	penitentiæ poenitentiæ
1667	hundtwelftiga hundtwelftigan
1668	defendentem defendentes
1669	misericordiæ misericordie misericordia
1670	friðegistes fryðegistes
1671	snotingaham snotingham
1672	conuersationis conversationis conuersacionis
1673	athelwolfus athelwoldus
1674	necessitatum necessitatem
1675	erumnosaque erumpnosaque
1676	consistent consistente
1677	titelescumbe titellescumbe
1678	consecravit consecrauit
1679	concordante concordantes
1680	interdicte interdictae
1681	consuetudinis consuetudines
1682	byligesdynæ byligesdyne
1683	herefordshire herefordscire
1684	expedictone expedicione
1685	theshaurizat thesaurizat
1686	despoliatam despoliata
1687	dissipentur dissipantur
1688	weddreringesete wedreringesete
1689	sempiternis sempiternos
1690	brittannica brittannice brittannicæ
1691	aliquantulum aliquantulam
1692	dorobernia doroberniam
1693	consiliarii consiliariis consiliaris
1694	convenienti conuenienti
1695	perseuerabili perseuerabile perseverabili
1696	restauracio restauratio
1697	fauillancium favillancium
1698	frinningaham friningaham
1699	westwerdne westweardne westewerdne
1700	preuaricacionis preuaricationis
1701	decreverunt decreuerunt
1702	haereditariis hereditariis
1703	locupletaret locupletare
1704	presumserit presumpserit
1705	baratrorum barathrorum
1706	westsexena westseaxena
1707	constituto constitutor
1708	æuuangelicum euuangelicum
1709	excellentiam excellentia
1710	astewearde eastewearde
1711	construendas construendam
1712	glastingabyri glastingaburi
1713	supradicto supradictos
1714	sermocinatione sermocinationes
1715	dispositionem disposicionem dispositione
1716	subieccione subiectione
1717	dominationi dominatione dominacioni dominationis
1718	felicitatum felicitatem
1719	serviencium seruiencium servientium
1720	prothoplaustum prothoplastum
1721	predicatoris predicatori
1722	cyrographorum chyrographorum cirographorum
1723	aliquantula aliquantulam
1724	premonitus praemonitus
1725	ignorantie ignorantiae
1726	christocolis christicolis
1727	triumphatur triumphator
1728	salutifere salutiferae
1729	euuangelicam euuangelicum euangelicam euuangelica
1730	prothoplasto prothoplasti protoplasto
1731	prouidente prouidentes
1732	rectitudinis rectitudines
1733	uuintanensis uuintaniensis
1734	expeditiones expeditionem expeditionis expeditione expediciones
1735	excerceatur exerceatur
1736	innocentiae innocentiam
1737	incarnacione incarnatione incarnacionem
1738	alysendnesse alysednesse alisendnesse
1739	glastingensis glastingensi
1740	ællenstubbe ellenstubbe
1741	inuiolabilem inuiolabile
1742	forstalles forstealles
1743	archiepiscopi archiepiscopis archiepiscopo archiepiscops
1744	bærrucscire berrucscire
1745	constrictum constructum
1746	estimacionem estimacione estimationem
1747	incomprehensibilis incomprehensibili
1748	primichærius primicherius
1749	perfruendum perfruendam
1750	prescripto praescripto
1751	wigraceastrescire wigeraceastrescire
1752	dirivatisque diriuatisque
1753	felicitati felicitatis
