Group	Words
845	sæcularibus secularibus
846	inæstimabiliter inestimabiliter
847	direptionem diremptionem
848	aliquatinus aliquatenus
849	thesaurarii tesaurarii
850	contingebant contingebat
851	wassingatune wasingatune wassengatune
852	dcccclxxvi dcccclxxvii dcccclxxxvi
853	dispensatione dispensacione dispensationi
854	exposuissent exposuisent
855	sequestrati sequestratis sequestrari
856	aditamentum additamentum
857	praescripta prescripta praescripti praescripto praescriptas
858	norhantonie norhamtonie
859	meisnilhermer maisnilhermer mesnilhermer
860	dicesburgh diclesburgh
861	continetur contineatur continentur
862	aedificatione edificatione
863	flesmangerestret flesmangurestret
864	inhabitatur inhabitator
865	wirecestresire wirecestrescire wirecestresira
866	recipiendis precipiendis recipiendas recipiendos recipiendi
867	mercingatune mercingtune mercingatun
868	subsistentium subsistencium
869	subjeccionis subieccionis
870	atheluuoldes atheluuoldus
871	severitatis seueritatis
872	uaticinantibus vaticinantibus
873	coedificacione coedificatione cohedificacione
874	circimcincta circumcincta
875	comfirmamus confirmamus
876	ordinatione ordinationes ordinationem
877	fostermeder fostermoder
878	hedeswelle hefdeswelle
879	fearnbeorge fearnbeorg fernbeorge
880	satisfaccionem satisfaccione satisfactionem
881	acherontici acherontica
882	transferat transferant
883	hæreditariis hereditariis hæreditarii
884	clerekenwl clerekenewl clerekenwel
885	cunctarumque cunctorumque
886	sathellitibus satellitibus
887	precipitatus precipitatum
888	multiplicari multiplicare
889	wederingesete wedreringesete
890	consisteret consistere
891	praenotata praenotatam
892	meliorandam meliorandum
893	profunditate profunditatem
894	bishopesmore biscopesmore
895	hamptescira hamtescira
896	hardingeswede hardingeswed
897	cyrographi cyrographis
898	eclesiasticam eclesiastica ecclesiasticam eclesiasticum eclesiasticas
899	litegesheued lutegesheued
900	prouidentia providentia prouidentis prouidentiam
901	flammiuomas flammivomas flamiuomas flammiuoma
902	patringtona patrington
903	fideiusoris fideiusores
904	cumberlanda cumberland
905	ecclesiastica ecclesiasticæ eclesiastica ecclesiastico aecclesiastica ecclesiastice ecclesiasticam ecclesiastici
906	soliditatem soliditate
907	eboracsiria eboracsira eboracisiria
908	episcopales episcopale episcopalem episcopalis
909	circumgyrari circumgirari
910	instituendum instituendus
911	patriceseie batriceseie patriceseia
912	seculariumque saeculariumque sæculariumque
913	bridlingtona bridlintona bredlingtona bridlington bridelingtona
914	westmunstre westmenstre westminstre westmynstre
915	ceoddorbricge ceodorbricge
916	gebedrædenne gebedrædene
917	quorumlibet quarumlibet
918	hollenwelle holenwelle
919	aeþelweaerd aeþelweard
920	subtronizato subthronizato
921	excomunicamus excommunicamus excomunicatus
922	transgresum transgresus transgressum
923	brumesfelda bromesfelda
924	legrecestrensi legrcestrensi
925	bangornensi bangorensi
926	posterorum posteriorum
927	cisterciensium cistercensium
928	conversacionis conversationis conuersacionis
929	reficiendam reficiendum reficiendas
930	seopinglande scopinglande
931	mansiunculam mansiunculas mansiuncula
932	decedentibus recedentibus
933	celebrationi celebrationis celebratione
934	blincefeld blincesfeld
935	inquietudinem inquietudine inquietudines
936	adquisierim adquisierit
937	stabilitas stabilitans
938	concesisent concesiset
939	uisibilibus uisibilibis
940	precessorum præcessorum
941	aethelgarus ethelgarus athelgarus
942	interdictum interdictu
943	instituendo instituendos instituendi
944	wincanceaster wintanceaster
945	solemnitate solempnitate solemnitatem solennitate
946	superveniens superueniens
947	praesentium presentium
948	excommunicationem excomunicationem
949	contremiscent contremescent
950	adstipulavi adstipulaui
951	delinquere delinquerem
952	prenominata prenominate prenominati praenominata predominata prenominato prenominatam prenominatas
953	congregatione congregationi congregacione congregationem
954	compositionis composicionis compositioni oompositionis
955	bartolomeus bertolomeus bartolomeum bartolmeus
956	conformetur confirmetur
957	rationabiles rationabilis rationabile rationabilem
958	incolumitate incolumitati incolumitatem
959	destinauerant destinauerat
960	solemniter solempniter
961	integraque integramque
962	cantebruge cantebrugie
963	beniuolenciam beniuolentiam beneuolenciam
964	genetricisque genitricisque genetricique
965	lundoniensem londoniensem
966	persoluerem persoluere persolueret
967	dirationauit dirationaui disrationauit
968	molendinario molendinarii molendinarios
969	remuneratione remunerationem
970	nobilisimi nobilissimi
971	uniuscuiusque uniuscujusque vniuscuiusque uniuscuisque
972	dominicarum dominicorum dominicatum
973	coroboratur coroboretur coroboratus coroboratum
974	sufraganeus sufraganeum sufraganeis
975	ebroicensis ebroicensi edroicensis
976	euerwikshire euerwicshire euerwiksire
977	reclamationem reclamatione
978	cantebrigge cantebrige cantebrigie cantebrigg
979	æðelinganye aðelinganye
980	solempnitatem solempnitate solemnitatem
981	destructore destructores destructor
982	auctoritate auctoritatem auctoritati autoritate
983	uenientibus euenientibus uendentibus
984	predestinatione praedestinatione predestinacione
985	percipientem percipientes
986	eclesiasticorum eclesiasticarum ecclesiasticorum
987	æcclesiasticarum æcclesiasticorum
988	previlegium privilegium
989	placitetur placitentur
990	abundantia habundantia
991	carisimorum karisimorum
992	serenisimo serenissimo
993	uisitauerint uisitauerunt
994	wintanceastre wintancestre wintaceastre
995	glastonieni glastoniensi
996	amplificatione amplificationem
997	scriptaque scriptamque
998	inconcusum inconcussum
999	hemingeford hemmingeford
1000	appellatione appellacione
1001	generalitate generalitatem
1002	sufraganei sufraganeis
1003	huntedonia huntendonia huntedoniam
1004	flandrensem flandrense
1005	introducantur introducatur
1006	obstantibus obtantibus
1007	dcccclxxiiii dcccclxxiii dcccclxviiii dcccclxxviii dcccclxxxiii dcccclxxxiiii dccccxxiiii dcccclxxviiii dccccxxxiiii dcccclxiiii
1008	obedientie obedientiae
1009	dedicatione dedicationi dedicationes dedicationem
1010	heortfordscira heortfordiscira hertfordscira heortfordscire hortfordscira
1011	cluniacensi cluniacensis
1012	ealdredrege ealdedrege
1013	pertenentibus pertinentibus
1014	substrahatur subtrahatur
1015	commendande commendanda commendandi
1016	barbefluuium barbifluuium
1017	diligentius diligencius diligentibus
1018	gefaestnode gefestnode
1019	norþeuueardan norþeuuerdan
1020	supradictam supradicta supradictas supradictum
1021	wiogornensi wigornensi
1022	tesaurarium tesaurariam tesaurarius
1023	middilsexan middelsexan
1024	coroborante corroborante
1025	praenominatus prenominatus
1026	consigillaui consigillavi consygillaui
1027	totingtonne totingtone
1028	excomunicare excomunicari
1029	deliberauerint deliberauerit
1030	dorccensis dorcacensis
1031	efdeswelle hefdeswelle
1032	bedesberghe beddesberghe
1033	cenilewrda cenileworda cenilewurda
1034	iustituimus instituimus
1035	spiritales spirituales
1036	lanstauaton lanstaueton lanstauatona
1037	consignaverunt consignauerunt
1038	preiudicare preiudicari
1039	tancardiuile tancardiuila
1040	flemeneformte flemeneformth flemeneformthe flemenefirmte
1041	consignauit consignaui consignavit
1042	cristianis christianis
1043	deorlafestune deorlafestun
1044	sanctisimo sanctissimo
1045	recognoscendam recognoscendum
1046	deopancumbe deopancumb
1047	denunciabunt renunciabunt denuntiabunt
1048	kinildewurde kinilewurde kinildewrde
1049	deuotionis deuotiuonis
1050	securitate securitatem securitates
1051	licefeldiam licesfeldiam licfeldiam
1052	constituetis constituatis constitutis
1053	æpiscopalis episcopalis
1054	confirmata confirmatas confirmatam
1055	athelwardus ethelwardus athelwardes
1056	substitutus substitutis
1057	appellatur appellantur
1058	sabricteswro sabricteswrd
1059	presentaret presentare presentaset
1060	corroborationem corroboratione coroborationem
1061	retinemento retenemento
1062	salesbirias saresbirias salesbiriis
1063	astipulaui adstipulaui
1064	normaniuila normanuila
1065	pertinendas pertinendis
1066	æcclesiastes ecclesiastes
1067	bilsetnetun bilsetnatun
1068	constituerat constituerit constituerant constitueret constituebat constiterat
1069	relaxauerint relaxauerunt
1070	euangelicum evangelicum euuangelicum euangelicam ewangelicum
1071	ortacionibus ortationibus
1072	disturbatione disturbationem
1073	wlnestewait wluestewait
1074	huntedonie huntendonie
1075	confirmabant confirmabunt
1076	leoministriam leoministria
1077	hergeardesham hergerdesham
1078	reformationem reformatione
1079	understonden understanden
1080	insolentibus incolentibus
1081	consuetudinario consuetudinaria consuetudinarii consuetudinarie
1082	maningforda maningaforda
1083	alduluestrew alduluestreow
1084	oxenefordscire oxnefordscire oxenefordescire oxenafordscire oxenefordscir oxenefordsire oxenefordscira
1085	deforciate deforciante
1086	obedienciam obediencia obedientiam
1087	implacitauit inplacitauit
1088	wirecestrensis wirecestrensi wigrecestrensis
1089	preceperunt preceserunt receperunt
1090	recognoscentis recognoscentes
1091	reconsilient reconcilient
1092	permitente permittente
1093	presentatas presentatus presentatos presentata presentatis
1094	consuetudinariis consuetudinarias consuetudinarii
1095	persuasione persuasionem
1096	subueniendo subveniendo
1097	contumelia contumelias contumeliam
1098	aecclesiasticae aecclesiastice aecclesiastica aecclesiasticam
1099	dunholmensis dunhelmensis dunolmensis dunhalmensis
1100	fraternitatis fraternitati
1101	inmunitates inmunitatem inmunitate
1102	forisfactus forisfactis forisfactum
1103	pascuisque paschuisque
1104	continebatur continebantur contineatur
1105	duclingdune duclingtune
1106	macinamento machinamento
1107	habundancia habundantia
1108	perdiderint perdiderunt
1109	tadmertune tademertune
1110	bedministr bedeministr
1111	interueniente interveniente
1112	nutrierunt nutriuerunt
1113	hengestesige hengestesig
1114	portmanimot portmanmot
1115	herfordensem herefordensem
1116	conscriptae conscriptam conscripta
1117	salutifera salutiferae
1118	albescente alubescente
1119	eboracencis eboracensis eboracenis
1120	resignauerat resignauerit
1121	instrumenta instrumento instrumenti
1122	lincolensis linconensis lincoliensis
1123	quocienscumque quotienscumque quocienscunque
1124	restauracionis restaurationis
1125	prememorato prememorata prememorate prememorati
1126	percepturus percepturos percepturis
1127	recognouerunt recongnouerunt recognauerunt
1128	restitutionis restitutioni restitucionis
1129	eboracense eboracenses eboracensem
1130	wasingatuna wasingatune
1131	construere construerem construeret
1132	uindocinense uindocinensi
1133	augmentauerit aumentauerit
1134	saecularium secularium
1135	pauperatem paupertatem
1136	animadversionis animaduersionis
1137	wæsteweardan westeweardan
1138	aministrationis administrationis
1139	inconuulsum inconuulsam
1140	cicestrense cicestrensi cicestrensem
1141	preteritorum preteritarum
1142	norþeweardon norþeweardan
1143	frustratoriam frustratoria
1144	perficiendas perficiendos perficiendam
1145	praesentauit presentauit
1146	curtilagium cortilagium
1147	possessionem possessione possessionum possesionem possessiones
1148	arcipresule arcipresuli archipresule
1149	eclesiasticis ecclesiasticis eclesiastici eclesiastices eclesiasticas
1150	conquieuise conqueuise
1151	profectibus prouectibus
1152	dirationauerunt disrationauerunt
1153	tortitudinem fortitudinem
1154	transitorias transitoria transitoriis transitoriae
1155	praeceptionis preceptionis
1156	hyscendenesmearce hyscandenesmearce
1157	institutionem institutione institutiones
1158	indisolubili indisolubile indissolubili
1159	uendicauerat uendicauerant
1160	omnipotente omnipotenter omnipotenti
1161	inpensione inpensionem
1162	consideraui considerauo
1163	senescalus senescaldus
1164	aliquantulam aliquantalam aliquantulum aliquantula
1165	consecrata consecratam
1166	potentisimo potentissimo
1167	percipienda percipiendam percipiendo percipiendas
1168	profesione profesionem profesiones
1169	triumphatori triumphatore triumphator
1170	subscripcionibus subscriptionibus
1171	sanctitate sanctitatem
1172	windreshores windreshore windresores windeshores
1173	teokesburia teukesburia teokesbiria teokesberia teokesburie teokesburiam
1174	salopesburie salopesberie salopesburia salopesburi
1175	perturbacione perturbatione
1176	seruientibus servientibus seruienribus seruentibus
1177	tesaurariis tesaurarios tesaurarii tesaurarius
1178	ordinaverit ordinauerit
1179	recognoscerent recognosceret
1180	infangenehteof infangeneteof
1181	ricemundiam ricemundia
1182	expeditionemque expedicionemque
1183	dispositor dispositore
1184	atestationis atestationes
1185	cristianisimi cristianisimo
1186	depraedatione depredatione
1187	wincelcumb wincelcumbe
1188	earmundeslea earmundesleah
1189	pertinentes pertinente pertinentis pertinentem
1190	suficientibus subicientibus
1191	firmauerant firmauerat firmauerunt
1192	solempnitatis solemnitatis
1193	longitudinem longitudine
1194	sempiterno sempiternos
1195	propinquior propinquiori propinquiore
1196	archebisceop arcebisceop archebiscop
1197	calumpniatores calumniatores
1198	spiritalem spiritualem
1199	cristescercia cristescerciam cristescurcia
1200	equanimiter aequanimiter æquanimiter
1201	hrofecenstre hrofeceastre
1202	neglexerint neglexerit
1203	dunstaunuila dunstanuila
1204	contrectase contractase
1205	conjugisque coniugisque
1206	continenciam continencia
1207	ercebiscop aercebiscop
1208	hospitelariorum hospitalariorum
1209	indemnitati indempnitati
1210	precipientes precipiente
1211	chirographorum chyrographorum cirographorum
1212	uidentibus euidentibus
1213	suplementum supplementum
1214	interruptio interuptio
1215	sanctimonilium sanctimonialium sanctimonalium
1216	adquisierint adquisierit adquiesierint adquisierunt adquisierant
1217	apelatione apelationem apelationes
1218	impenderint impenderit
1219	natincgdune natingdune
1220	consulerunt consuerunt contulerunt consuluerunt
1221	anatematis anathematis
1222	constituas constitutas
1223	constituise constituisse constituiset
1224	septentrionalis septentrionali
1225	quamplurima quamplurimi
1226	quamplurium quamplurimum
1227	renuntiauerunt renunciauerunt
1228	westburcedun estburcedun
1229	oxenfordescire oxonfordescire oxenefordescire
1230	apropinquante adpropinquante appropinquante
1231	procurationem procuratione
1232	colecestrense colecestrensi
1233	hamtunscire hamtunescire
1234	inpedimento impedimento
1235	iudicabimus iudicauimus
1236	promulgatum promulgatur
1237	quietudine quietudines quietudinem
1238	discusionibus discussionibus
1239	perdicionis perditionis
1240	presumptionis presumpcionis presumptioni
1241	posidentibus possidentibus
1242	poenitudine plenitudine penitudine
1243	renuntiatum renunciatum
1244	karecteribus karacteribus carecteribus
1245	keteringham keteringeham
1246	terminandum terminandam
1247	aldderescumbe alderescumbe
1248	centuriatuum centuriatum
1249	requirebat requirebant
1250	conestabulatum constabulatum
1251	forisfecerit forisfecerint
1252	biscopricea biscoprice
1253	saresberiensem saresburiensem
1254	transactaui transactauit
1255	westweardan weastweardan westeweardan
1256	distributionem distributione
1257	incarnatione incarnatiione incarnationem incarnations incarnationes incarnacione
1258	æthelstanus æthelstanum ethelstanus athelstanus æthestanus
1259	decessoribus decesoribus
1260	favillancium favillantium fauillancium
1261	commodatione commotatione
1262	imperaticis imperatricis
1263	perhibetur perhibentur
1264	seolesensis seolesiensis
1265	nanciscendam nanciscenda nasciscendam
1266	wiricestriae wirecestriae
1267	constantiam constanciam constantia
1268	egneshamnensi egneshamnensis
1269	rotacionibus rotationibus
1270	gloucestrensi gloucestriensi
1271	paternitati paternitatis
1272	determinatos determinatis
1273	sustentationis sustentationi
1274	ilibataque ilibatamque
1275	dissolutionem disolutionem dissolucionem
1276	vnumquodque unumquodque
1277	goldingaham goldingham goldingeham
1278	expeditionem expeditionum expeditione expedicionem expeditiones
1279	congregacio congregatio
1280	retribucionem retributionem
1281	torquebantur torqueantur
1282	sanctissime sanctisime sanctissimo sanctissima sanctissimi
1283	middewearne middeweardne middewearde
1284	lincolscira lincolnscira lincolescira
1285	cepiscoporum episcoporum
1286	desideramus decideramus
1287	presumptionem presumpcionem presumptione
1288	indisolubilem indisolubile
1289	esiamentis eisiamentis
1290	renunciauit renunciaui renuntiauit
1291	astimationem estimationem
1292	quatraginta quadraginta
1293	parochiales parociales
1294	præsumpserit presumpserit
1295	interuentus interuentu
1296	prediximus praediximus
1297	adjacentibus adiacentibus
1298	attestantibus atestantibus
1299	similitudini similitudine
1300	superstites superstite
1301	manutenentiam manutenentium
1302	benevolenciam benevolentiam beneuolenciam
1303	integritatem integritate
1304	dirationase dirationate dirationare
1305	diminuerit diminuerint
1306	seruiencium seruientium serviencium
1307	concluditur concludetur
1308	sceaftesberi scaftesberi sceaftesburi
1309	praesumptio presumptio
1310	conseruauerit conseruauerint
1311	primicherius primicerius primecherius primichærius
1312	pantocratonis pantocratoris
1313	confirmante confirmantes confirmant confirmande confirmate
1314	praedixeram predixeram
1315	imperatorem imperatores imperatorum imperatore
1316	instrumentis instrumenti
1317	kenildewrte kenildewrde
1318	indempnitatis indempnitati
1319	dorcancensis dorcacensis
1320	conuersentur conuertentur
1321	uenerationi ueneratione uenerationis
1322	constitutionum constitutionem constitucionum
1323	foresteall forestealle
1324	utensilibus vtensilibus
1325	roucestrensis rouecestrensis
1326	eadburgebyrig eadburggebyrig
1327	ocupationem ocupatione ocupationes
1328	rieualensi rieualensis
1329	presentauerint presentauerunt
1330	nutrimenti nutrimentis
1331	traderetur traderentur
1332	wintonienses wintoniense wintoniensis wintoniensem
1333	comunitate comunitatem
1334	anathematizatum anathematizatus anatematizatum
1335	praedecessorum predecessorum praedecessorem
1336	aecclesiastes ecclesiastes
1337	westmerland westmerlanda
1338	affirmantibus afirmantibus
1339	epilempticis epilempticus
1340	uendiderant uendiderunt uendiderat uendiderint
1341	confesoris confessoris
1342	concordatus concordatum concordatos
1343	sulimitati sublimitati
1344	incarnarcionis incarnacionis
1345	honorabiles honorabilem honorabile
1346	cantwarabyrig cantwarabirig cantwarebyrig cantuwarabyrig
1347	centuplicate centuplicato
1348	exstiterunt extiterunt
1349	montisburgo montisburg montisburgi montisbergo
1350	praecedentium precedentium
1351	euuangelium euuangelicum
1352	quandocunque quandocumque
1353	excommunicauerunt excommunicaverunt
1354	contradidit contradidi
1355	conuentione conuentiono conuention contentione conuentionem conuentiones conuentioni
1356	intromitet intromitent
1357	schireburnensis scireburnensis schiraburnensis
1358	traditionem traditione tradicionem traditiones
1359	prenominatos prenominatus prenominato prenominatas prenominatis
1360	mercimoniis mercimonii
1361	conuersatione conuersationem conuersacione
1362	inuenientur inueniuntur inuenirentur inueniantur
1363	waldringfeld walddingfeld waldingfeld
1364	patientibus patentibus
1365	indagatione indagacione
1366	inpunitatem impunitatem inmunitatem
1367	hrofeceastere hrofeceastre
1368	sufragantibus suffragantibus
1369	winbodesham winebodesham
1370	exemplificet examplificet
1371	appellatiua appellatiuo appellativa
1372	contingentia continentia contingenti
1373	traditionis traditiones
1374	recuperando recuperanda
1375	meretonensis moretonensis
1376	oxnefordiam oxinefordiam oxonefordiam oxenefordiam
1377	wasingetona wasingtona
1378	percipiendis percipiendos percipiendas
1379	predictamque predictumque
1380	decesionis decessionis
1381	frodmortell frodmortele
1382	warantizari warantizare
1383	provinciarum prouinciarum
1384	medeshamsteed medeshamsted
1385	brokeneberge brokeneberga
1386	glouecestra gloucestra glouecestria glouecestr
1387	lundomensis lundonensis
1388	borcstealle borstealle
1389	cogitatione cogitationes
1390	subtronizatus subthronizatus subthonizatus
1391	tranquillum tranquillam tranquilum
1392	reuocatione reuocationem
1393	sustinenda sustinendam
1394	celebrandam celebrandum celebranda
1395	christianitate cristianitate christianitatem
1396	dissolutionis dissolutonis dissolucionis
1397	suauiterque suaviterque
1398	euerwicsira euerwicscira
1399	uicissitudines uicissitudine vicissitudines uicissitudinem uicissitudinis
1400	cincgestune kincgestune cingestune
1401	glowecestrie glouecestrie
1402	roppanforda coppanforda
1403	circumueniendo circumveniendo
1404	acquisierat adquisierat
1405	langanfelda langafelda
1406	sciregemote scirgemote
1407	subæstimatam subestimatam
1408	liberalibus liberalius
1409	mearranbeorge mearranbeorg
1410	sequestratum sequestratus
1411	persoluerint persoluerent persoluerunt persoluerit
1412	predicationis predicacionis prædicationis
1413	habitatione habitationi habitationem
1414	supelectili supellectili
1415	bardulfiuila bardulfiuilam
1416	fidelissime fidelissimo fidelissima
1417	purprestura purpresturam
1418	custodietur custoditur custodiatur
1419	prememoratam prememorata prememoratum
1420	hereticorum vereticorum
1421	sabellianasque sabbellianasque
1422	prouenerit prouenerint
1423	windresore windreshore windresores
1424	gubernamina gubernamine
1425	consanguineis consanguinei consanguineus consanguineos
1426	anatematizetur anathematizetur
1427	sucesoribus sucesoribis
1428	sufficienter sufficientem sufficientur suficienter
1429	warantabimus warentabimus
1430	incarnacionem incarnationem incarnacione
1431	cantorberie cantorberia cantorberi
1432	disponendum disponendam
1433	restauratis restauratio
1434	satisfecerint satisfecerunt satisfecerit
1435	aeboracensis heboracensis eboracensis
1436	hundretorum hundredorum
1437	plenissima plenissimam
1438	cantuariorium cantuariorum
1439	clarembaldum clarembaldus
1440	specialibus specialius
1441	ierisolimitani ierusolimitani ierosolimitani
1442	excelentia excelentiam excellentia
1443	defendentibus dependentibus
1444	transgressionum transgresionum
1445	horendeque horrendeque
1446	superficie superficiae
1447	rameseiensis rameseiensi ramesiensis
1448	dampsilitatis dapsilitatis
1449	constiterit constituerit constiterat
1450	salesbiriensis salisbiriensis saresbiriensis salesberiensis salesboriensis
1451	conservetur conseruetur
1452	erogauerunt rogauerunt erogauerint
1453	cantuariensem cantuarienses
1454	prevaricationis preuaricationis prævaricationis
1455	refectionis defectionis
1456	sufragante suffragante
1457	stapelbrige stapilbrige
1458	miskenninge miskeninge miskænninge
1459	disturbentur disturbetur
1460	wirecestriam wirecestriae wirecestria wirecestram
1461	langanford langanforde langanforda
1462	wirecestre wirecestrie wigrecestre
1463	lindocolinensi lindocolinensis
1464	erdintonam serdintonam
1465	policitatione pollicitatione
1466	cecestrensi cicestrensi lecestrensi
1467	adquietandum acquietandum
1468	arcepiscopatus arciepiscopatus
1469	restaurando restauranda
1470	dantesborne dantesburne
1471	beningword beningworda
1472	ealdermannes æaldermannes ealdormannes
1473	principales principale principalis principalem
1474	concesionem concessionem concesiones concesione confesionem
1475	commmendaui commendaui
1476	legrecestr legrecestra legrecestre
1477	maldubesburg maildubesburg maldumesburg
1478	mardingforð marþingforð mardingforða
1479	legrecestria legrecestra legrecestrie legrecestriam
1480	pictauencis pictauensis
1481	couentrense couentrensem couentrens couentrensi couentrenses
1482	predecessores predecesores praedecessores predecessoris prædecessores
1483	manutenebit mantenebit
1484	mæsspreost mæssepreost
1485	dartingtona daringtona dardingtona
1486	escambiaui escambiauit
1487	auctentica auctenticia auctenticas
1488	dilatationem dilatatione
1489	glecestrescire glecestrescira
1490	guarentizabimus guarantizabimus garentizabimus
1491	arcepiscopo arciepiscopo arcepiscopi
1492	dubitationem dubitatione
1493	presibiterum presbiterum
1494	prouenientes prouenientis proueniente
1495	wergildweof wergeldweof
1496	transmitimus transmittimus
1497	disposuerunt disposuerant
1498	radingensem radingenses radingense
1499	necesariarum necesariorum
1500	sceapertune scepertune
1501	recordationem recordatione
1502	finaliliter finabiliter
1503	perspexerint perspexerunt perspexerit
1504	congregati congregatio congregatis
1505	territorium territoriam teritorium
1506	sanctiendum sanciendum
1507	christianae christianam christiana
1508	circumgirata circumgyrata circumgerata
1509	anuntiatione anunciatione anuntiationem
1510	infangeneðof infangeneðef infangeneðeof
1511	predicantibus prædicantibus
1512	erumpnosaque erumpnosoque erumnosaque
1513	dccclxviii dcccclxviii
1514	eathelstanus ethelstanus athelstanus
1515	hauggehurst haggehurst
1516	constitutio constituto constituti constitutis
1517	brokesburn brokesburne brockesburn
1518	bracebrige bracebrigge
1519	instauramento instauramenti instauramenta
1520	resurrectionis resurectionis
1521	infangendetef infangenetef
1522	postulabat postulabant
1523	tergiversacione tergiversatione
1524	cunestabularius conestabularius
1525	constancien constantien constancie
1526	habitationis habitationi
1527	testabantur testabatur testabuntur
1528	glecestrensi glecestrensis glecestriensi lecestrensi
1529	donstabulam dunstabulam
1530	inmunitatibus imunitatibus immunitatibus
1531	archisacerdoti archisacerdotis
1532	obseruetur obseruentur
1533	execrabilis execrabili exsecrabilis
1534	poenitentiae poenitenciae poenitentia poenitentiam poenitentie
1535	sulfhamtuna sulfhamtona
1536	atentauerint atentauerit
1537	resaisiatur resaisiantur
1538	conducendam conducendum
1539	deoppendala deoppendale
1540	hereditarias hereditariis hereditariam hereditaria hereditarius
1541	schaftesbury schaftesbiry shaftesbury
1542	lanstanetone lanstauetone
1543	liexouiensi lexouiensi
1544	dorbernensis doruernensis dorobernensis dorvernensis
1545	netelintone netelingtone
1546	suþeweardan suðeweardan
1547	prædecessoris predecessoris prædecessores
1548	dimidiaverit dimidiauerit
1549	adstipulatione adstipulacione astipulatione
1550	reparacionem reparationem
1551	subscripsit subscripsi
1552	cantebriggeshira cantebriggescira
1553	presencialiter presentialiter
1554	huntingdonshire huntingdonscire
1555	solidatorum solidatarum
1556	conlateranea collateranea conlaterana
1557	possidenda possidendam possidendas
1558	wintonienei wintoniensi
1559	praecipiens precipiens
1560	consenciendo consentiendo consensiendo
1561	rouecestrensi rouecestrensis rouecestrenst rouecestriensi
1562	meneuiensi meneuiensis
1563	contradicerem contradicere contradiceret
1564	constituta constitutam constitutas
1565	posidendas possidendas
1566	enlipanberwe enlippanberwe
1567	grentemaisnil grentemaisnilo
1568	transierint transierunt
1569	contumacia contumaciam
1570	corroboravi coroboravi corroboraui
1571	imperatrici imperatrice imperatricis
1572	chirographo cirographo chirographa chirographi
1573	anlafestune anlafestun
1574	subjectorum subiectorum
1575	necesitatibus necessitatibus
1576	cominatione dominatione
1577	emendationibus emendacionibus
1578	consistentem consistente consistentes
1579	quiescente quiescentes
1580	contentioso contentiose
1581	instantibus instantius
1582	archebisscop archebissop archebiscop
1583	aclamauimus clamauimus
1584	intentiones intentionis intentione intentionem
1585	paradisiacae paradisicae paradisiace
1586	deliberauimus deliberabimus
1587	renuntiatione renunciatione denuntiatione renuntiationem renuntiationi
1588	unianimiter unanimiter
1589	indissolubilia indissolubili
1590	recompensacione recompensatione
1591	propinquarum propinquorum
1592	reedificatione reaedificatione reedificationem reedificacione
1593	constitutuis constitutis constitutus
1594	accomodauit acomodauit accomodaui
1595	necesarium necessarium
1596	couentrensis couentriensis conuentrensis couentrensi couentrenses couintrensis
1597	sareberiensi saresberiensi
1598	adpropinquabit appropinquabit
1599	disaisirentur disaisientur
1600	lincoliensem lincolienses lincolniensem
1601	clamationem clamatione
1602	normanorium normanorum
1603	patrocinium latrocinium
1604	wintreburn wintreburna
1605	calumpnians calumpnias
1606	bartolomei bartholomei
1607	æthelwoldus athelwoldus ethelwoldus
1608	preceptorem preceptorum preceptore
1609	interminabile interminabilem
1610	helemosinam elemosinam
1611	stafordiam stanfordiam
1612	phylargirie phyrargirie philargirie
1613	excomunicatam excomunicatum
1614	cristianam christianam
1615	dinoscitur dignoscitur
1616	supplicatione suplicatione
1617	partiunculam portiunculam parciunculam
1618	neglegenter negligenter
1619	sacerdotali sacerdotale
1620	lunduniensi lundoniensi
1621	adipiscantur adipiscuntur
1622	schyrerefen schyrereuen
1623	indeficientia indeficientis
1624	euuangelice euangelice euuangelica euuangelico
1625	liberalite liberaliter
1626	westseaxna westseaxena
1627	hertfordscire hertfordscira heortfordscire herefordscire
1628	propinquius propinquis propinquus propinquiis
1629	constituam constitutam
1630	septingentis septingentas
1631	posidentur possidentur posideantur
1632	halingeberig halingeberi
1633	wynterburne winterburne
1634	retributorem retributore
1635	apellacione appellacione
1636	praecepimus precepimus praecipimus
1637	usurpatione usurpationem usurpacione
1638	conglutinata conglutinati
1639	comonitione comonitioni
1640	conscripsi conscripsit
1641	subscripis subscriptis
1642	perturbationem perturbatione
1643	gefæstnodon gefæstnedon
1644	ordinauerunt ordinauerint
1645	distribucione distributione
1646	praecipioque precipioque
1647	alititudine altitudine
1648	libentissimo libentissime
1649	benedictionem benediccionem benedictione benedictiones
1650	hrisebyrgan hrysebyrgan
1651	miserationis miseracionis
1652	determinatur determinantur determinatum
1653	appelativa appellativa
1654	perseuerare perseuerase
1655	carpentarii carpentario
1656	sublimitate sublimitati
1657	congregacionem congregacione congregationem
1658	disensiones disensionem
1659	cumerantreowe cumerantreuwe
1660	suscipiamus suscipimus suscipiemus
1661	imutabilis inmutabilis
1662	bradenforde radenforde
1663	recipiendo recipiendos precipiendo
1664	contradicente contradicentes
1665	eclesiastes ecclesiastes
1666	fiscanense fiscanensem
1667	uuintoniensis uuintaniensis wuintoniensis uuentoniensis uuiltoniensis uintoniensis uuintoniensi
1668	cudredesdone cudredesdune
1669	adquirantur adquiratur
1670	restitutionem restitutione
1671	contientie continentie
